url,high_carb,high_protein,high_fat,high_sodium,high_sugar
https://thewoksoflife.com/churn-bourbon-cherry-pie-ice-cream/,0.0,0.0,0.0,0.0,1.0
https://thewoksoflife.com/pumpkin-cupcakes/,1.0,0.0,0.0,0.0,1.0
https://thewoksoflife.com/flourless-chocolate-citrus-almond-cake/,0.0,0.0,1.0,0.0,1.0
https://thewoksoflife.com/quick-blackberry-apple-tart/,0.0,0.0,0.0,0.0,1.0
https://thewoksoflife.com/easy-rough-puff-pastry/,0.0,0.0,0.0,0.0,0.0
https://thewoksoflife.com/blueberry-pancakes/,0.0,0.0,0.0,0.0,1.0
https://thewoksoflife.com/mango-pie/,1.0,0.0,0.0,0.0,1.0
https://thewoksoflife.com/chocolate-cake-recipe/,1.0,0.0,1.0,0.0,1.0
https://thewoksoflife.com/chocolate-rice-krispie-nuggets/,1.0,0.0,0.0,0.0,1.0
https://thewoksoflife.com/hong-kong-egg-tarts/,0.0,0.0,0.0,0.0,0.0
https://thewoksoflife.com/vegan-chocolate-peanut-butter-silk-tart/,0.0,0.0,1.0,0.0,1.0
